ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh,Avg_Brightness_Value,Day_Night_Label
158_Norman_Niles_#2_entry_rating,158,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-38-45.mp4,1,3.63,3.63,3.63,0.0,0.0,74.76,Night
158_Norman_Niles_#2_exit_rating,158,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-38-45.mp4,1,10.67,10.67,10.67,0.0,0.0,74.76,Night
159_Norman_Niles_#2_entry_rating,159,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-39-45.mp4,1,9.89,9.89,9.89,0.0,0.0,75.45,Night
159_Norman_Niles_#2_exit_rating,159,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.45,Night
160_Norman_Niles_#2_entry_rating,160,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.58,Night
160_Norman_Niles_#2_exit_rating,160,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.58,Night
161_Norman_Niles_#2_entry_rating,161,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-41-45.mp4,1,6.93,6.93,6.93,0.0,0.0,72.4,Night
161_Norman_Niles_#2_exit_rating,161,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-41-45.mp4,2,9.23,9.32,9.14,0.18,0.13,72.4,Night
162_Norman_Niles_#2_entry_rating,162,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.04,Night
162_Norman_Niles_#2_exit_rating,162,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.04,Night
163_Norman_Niles_#2_entry_rating,163,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-43-45.mp4,1,4.88,4.88,4.88,0.0,0.0,73.48,Night
163_Norman_Niles_#2_exit_rating,163,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-43-45.mp4,3,6.58,7.02,6.25,0.77,0.4,73.48,Night
164_Norman_Niles_#2_entry_rating,164,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-44-45.mp4,1,5.14,5.14,5.14,0.0,0.0,75.43,Night
164_Norman_Niles_#2_exit_rating,164,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.43,Night
165_Norman_Niles_#2_entry_rating,165,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.91,Night
165_Norman_Niles_#2_exit_rating,165,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.91,Night
166_Norman_Niles_#2_entry_rating,166,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.71,Night
166_Norman_Niles_#2_exit_rating,166,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.71,Night
167_Norman_Niles_#2_entry_rating,167,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.63,Night
167_Norman_Niles_#2_exit_rating,167,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.63,Night
168_Norman_Niles_#2_entry_rating,168,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.64,Night
168_Norman_Niles_#2_exit_rating,168,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-48-45.mp4,1,7.01,7.01,7.01,0.0,0.0,75.64,Night
169_Norman_Niles_#2_entry_rating,169,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-49-45.mp4,2,5.73,6.29,5.17,1.12,0.79,75.64,Night
169_Norman_Niles_#2_exit_rating,169,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-49-45.mp4,3,7.95,8.3,7.43,0.87,0.46,75.64,Night
170_Norman_Niles_#2_entry_rating,170,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-50-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.67,Night
170_Norman_Niles_#2_exit_rating,170,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-50-45.mp4,2,5.77,6.74,4.79,1.95,1.38,74.67,Night
171_Norman_Niles_#2_entry_rating,171,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.56,Night
171_Norman_Niles_#2_exit_rating,171,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-51-45.mp4,4,4.37,8.8,1.58,7.22,3.43,72.56,Night
172_Norman_Niles_#2_entry_rating,172,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-52-45.mp4,1,3.98,3.98,3.98,0.0,0.0,72.7,Night
172_Norman_Niles_#2_exit_rating,172,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-52-45.mp4,1,6.58,6.58,6.58,0.0,0.0,72.7,Night
173_Norman_Niles_#2_entry_rating,173,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-53-45.mp4,1,10.08,10.08,10.08,0.0,0.0,74.11,Night
173_Norman_Niles_#2_exit_rating,173,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-53-45.mp4,3,4.83,6.4,2.13,4.27,2.35,74.11,Night
174_Norman_Niles_#2_entry_rating,174,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.37,Night
174_Norman_Niles_#2_exit_rating,174,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.37,Night
203_Norman_Niles_#2_entry_rating,203,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-23-45.mp4,1,4.27,4.27,4.27,0.0,0.0,84.51,Night
203_Norman_Niles_#2_exit_rating,203,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-23-45.mp4,1,8.18,8.18,8.18,0.0,0.0,84.51,Night
204_Norman_Niles_#2_entry_rating,204,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,87.05,Night
204_Norman_Niles_#2_exit_rating,204,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-24-45.mp4,1,6.68,6.68,6.68,0.0,0.0,87.05,Night
205_Norman_Niles_#2_entry_rating,205,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,86.94,Night
205_Norman_Niles_#2_exit_rating,205,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,86.94,Night
206_Norman_Niles_#2_entry_rating,206,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0,89.67,Night
206_Norman_Niles_#2_exit_rating,206,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-26-45.mp4,2,6.66,7.53,5.8,1.74,1.23,89.67,Night
207_Norman_Niles_#2_entry_rating,207,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,92.46,Night
207_Norman_Niles_#2_exit_rating,207,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,92.46,Night
208_Norman_Niles_#2_entry_rating,208,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-28-45.mp4,5,2.41,4.54,0.13,4.41,1.76,94.48,Night
208_Norman_Niles_#2_exit_rating,208,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-28-45.mp4,2,5.67,5.9,5.45,0.45,0.32,94.48,Night
209_Norman_Niles_#2_entry_rating,209,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-29-45.mp4,3,6.39,9.45,3.42,6.02,3.01,94.01,Night
209_Norman_Niles_#2_exit_rating,209,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-29-45.mp4,1,8.8,8.8,8.8,0.0,0.0,94.01,Night
210_Norman_Niles_#2_entry_rating,210,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-30-45.mp4,1,6.07,6.07,6.07,0.0,0.0,94.3,Night
210_Norman_Niles_#2_exit_rating,210,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-30-45.mp4,2,6.75,7.2,6.29,0.91,0.64,94.3,Night
211_Norman_Niles_#2_entry_rating,211,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-31-45.mp4,2,3.07,4.23,1.92,2.31,1.63,99.2,Night
211_Norman_Niles_#2_exit_rating,211,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-31-45.mp4,2,5.99,7.37,4.61,2.76,1.95,99.2,Night
212_Norman_Niles_#2_entry_rating,212,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0,99.31,Night
212_Norman_Niles_#2_exit_rating,212,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-32-45.mp4,4,6.24,9.52,4.92,4.6,2.19,99.31,Night
213_Norman_Niles_#2_entry_rating,213,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-33-45.mp4,3,6.38,11.15,1.81,9.34,4.67,103.83,Day
213_Norman_Niles_#2_exit_rating,213,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-33-45.mp4,7,5.08,7.27,1.73,5.55,1.76,103.83,Day
214_Norman_Niles_#2_entry_rating,214,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,107.42,Day
214_Norman_Niles_#2_exit_rating,214,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-34-45.mp4,3,5.98,6.69,4.84,1.85,1.0,107.42,Day
215_Norman_Niles_#2_entry_rating,215,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-35-45.mp4,4,5.72,8.19,0.78,7.41,3.35,106.88,Day
215_Norman_Niles_#2_exit_rating,215,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-35-45.mp4,1,5.81,5.81,5.81,0.0,0.0,106.88,Day
216_Norman_Niles_#2_entry_rating,216,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0,108.71,Day
216_Norman_Niles_#2_exit_rating,216,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-36-45.mp4,2,5.5,6.73,4.28,2.45,1.73,108.71,Day
217_Norman_Niles_#2_entry_rating,217,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-37-45.mp4,3,4.52,5.58,3.1,2.49,1.28,112.89,Day
217_Norman_Niles_#2_exit_rating,217,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-37-45.mp4,4,4.97,7.45,1.21,6.24,2.74,112.89,Day
218_Norman_Niles_#2_entry_rating,218,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-38-45.mp4,0,0.0,0.0,0.0,0.0,0.0,113.78,Day
218_Norman_Niles_#2_exit_rating,218,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-38-45.mp4,1,1.83,1.83,1.83,0.0,0.0,113.78,Day
219_Norman_Niles_#2_entry_rating,219,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-39-45.mp4,2,5.58,6.59,4.57,2.03,1.43,115.69,Day
219_Norman_Niles_#2_exit_rating,219,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-39-45.mp4,4,6.28,8.34,2.95,5.39,2.36,115.69,Day
220_Norman_Niles_#2_entry_rating,220,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-40-45.mp4,3,3.86,8.22,1.44,6.78,3.78,118.45,Day
220_Norman_Niles_#2_exit_rating,220,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,118.45,Day
221_Norman_Niles_#2_entry_rating,221,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-41-45.mp4,1,9.97,9.97,9.97,0.0,0.0,122.26,Day
221_Norman_Niles_#2_exit_rating,221,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-41-45.mp4,4,6.52,11.76,3.87,7.89,3.56,122.26,Day
222_Norman_Niles_#2_entry_rating,222,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-42-45.mp4,4,6.69,10.1,3.34,6.76,2.97,124.07,Day
222_Norman_Niles_#2_exit_rating,222,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-42-45.mp4,2,3.76,6.43,1.09,5.34,3.78,124.07,Day
223_Norman_Niles_#2_entry_rating,223,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0,127.67,Day
223_Norman_Niles_#2_exit_rating,223,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-43-45.mp4,6,6.88,10.07,2.08,7.99,2.87,127.67,Day
224_Norman_Niles_#2_entry_rating,224,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-44-45.mp4,3,5.94,7.32,3.51,3.81,2.11,128.57,Day
224_Norman_Niles_#2_exit_rating,224,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,128.57,Day
225_Norman_Niles_#2_entry_rating,225,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-45-45.mp4,4,2.96,6.36,0.76,5.6,2.57,127.93,Day
225_Norman_Niles_#2_exit_rating,225,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,127.93,Day
226_Norman_Niles_#2_entry_rating,226,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-46-45.mp4,3,2.29,4.15,0.62,3.53,1.77,130.56,Day
226_Norman_Niles_#2_exit_rating,226,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,130.56,Day
227_Norman_Niles_#2_entry_rating,227,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-47-45.mp4,3,4.34,6.86,0.55,6.31,3.35,129.9,Day
227_Norman_Niles_#2_exit_rating,227,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-47-45.mp4,2,6.88,8.51,5.25,3.25,2.3,129.9,Day
228_Norman_Niles_#2_entry_rating,228,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-48-45.mp4,7,3.39,7.42,0.41,7.0,3.05,129.06,Day
228_Norman_Niles_#2_exit_rating,228,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-48-45.mp4,3,4.87,6.07,2.98,3.09,1.65,129.06,Day
229_Norman_Niles_#2_entry_rating,229,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-49-45.mp4,4,4.27,6.68,1.42,5.26,2.16,128.7,Day
229_Norman_Niles_#2_exit_rating,229,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-49-45.mp4,6,4.6,7.72,0.31,7.41,3.03,128.7,Day
230_Norman_Niles_#2_entry_rating,230,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-50-45.mp4,3,5.32,8.44,3.15,5.29,2.77,126.97,Day
230_Norman_Niles_#2_exit_rating,230,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-50-45.mp4,9,5.56,9.76,1.29,8.47,3.42,126.97,Day
231_Norman_Niles_#2_entry_rating,231,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-51-45.mp4,1,8.7,8.7,8.7,0.0,0.0,127.14,Day
231_Norman_Niles_#2_exit_rating,231,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-51-45.mp4,4,5.71,8.88,1.36,7.52,3.14,127.14,Day
232_Norman_Niles_#2_entry_rating,232,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-52-45.mp4,4,1.8,4.86,0.68,4.18,2.04,132.65,Day
232_Norman_Niles_#2_exit_rating,232,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-52-45.mp4,4,6.28,8.35,1.52,6.82,3.21,132.65,Day
233_Norman_Niles_#2_entry_rating,233,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-53-45.mp4,5,3.29,6.01,0.54,5.47,2.55,127.21,Day
233_Norman_Niles_#2_exit_rating,233,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-53-45.mp4,5,5.44,7.02,1.36,5.66,2.42,127.21,Day
234_Norman_Niles_#2_entry_rating,234,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-54-45.mp4,6,5.08,13.14,0.65,12.48,4.66,131.5,Day
234_Norman_Niles_#2_exit_rating,234,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,131.5,Day
235_Norman_Niles_#2_entry_rating,235,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-55-45.mp4,4,3.44,7.1,0.52,6.58,2.75,134.7,Day
235_Norman_Niles_#2_exit_rating,235,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-55-45.mp4,4,6.63,8.92,4.81,4.11,1.96,134.7,Day
236_Norman_Niles_#2_entry_rating,236,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-56-45.mp4,3,7.26,15.33,1.02,14.31,7.33,134.11,Day
236_Norman_Niles_#2_exit_rating,236,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-56-45.mp4,2,10.31,14.46,6.16,8.3,5.87,134.11,Day
237_Norman_Niles_#2_entry_rating,237,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-57-45.mp4,5,7.87,13.0,3.1,9.9,4.15,133.72,Day
237_Norman_Niles_#2_exit_rating,237,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-57-45.mp4,1,7.38,7.38,7.38,0.0,0.0,133.72,Day
238_Norman_Niles_#2_entry_rating,238,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-58-45.mp4,5,4.67,7.65,0.57,7.08,3.68,128.47,Day
238_Norman_Niles_#2_exit_rating,238,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-58-45.mp4,2,7.15,8.17,6.14,2.03,1.44,128.47,Day
239_Norman_Niles_#2_entry_rating,239,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-09-59-45.mp4,2,2.68,3.45,1.9,1.55,1.1,130.19,Day
239_Norman_Niles_#2_exit_rating,239,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-09-59-45.mp4,3,7.15,10.07,4.45,5.62,2.82,130.19,Day
240_Norman_Niles_#2_entry_rating,240,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-00-45.mp4,4,6.39,10.43,1.51,8.92,3.9,135.08,Day
240_Norman_Niles_#2_exit_rating,240,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-00-45.mp4,3,6.57,8.39,5.06,3.32,1.68,135.08,Day
241_Norman_Niles_#2_entry_rating,241,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-01-45.mp4,2,5.92,6.86,4.98,1.88,1.33,135.8,Day
241_Norman_Niles_#2_exit_rating,241,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-01-45.mp4,3,7.29,8.23,5.51,2.72,1.54,135.8,Day
242_Norman_Niles_#2_entry_rating,242,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-02-45.mp4,7,4.45,9.26,0.45,8.81,3.89,135.43,Day
242_Norman_Niles_#2_exit_rating,242,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-02-45.mp4,10,5.36,8.27,1.29,6.98,2.37,135.43,Day
243_Norman_Niles_#2_entry_rating,243,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-03-45.mp4,1,7.69,7.69,7.69,0.0,0.0,134.35,Day
243_Norman_Niles_#2_exit_rating,243,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-03-45.mp4,7,5.97,8.29,1.65,6.64,2.27,134.35,Day
244_Norman_Niles_#2_entry_rating,244,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-04-45.mp4,1,3.56,3.56,3.56,0.0,0.0,128.92,Day
244_Norman_Niles_#2_exit_rating,244,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-04-45.mp4,8,5.56,9.44,1.12,8.31,3.18,128.92,Day
245_Norman_Niles_#2_entry_rating,245,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0,134.77,Day
245_Norman_Niles_#2_exit_rating,245,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0,134.77,Day
246_Norman_Niles_#2_entry_rating,246,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-06-45.mp4,2,3.36,5.81,0.9,4.91,3.47,135.97,Day
246_Norman_Niles_#2_exit_rating,246,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-06-45.mp4,2,6.18,7.37,4.99,2.37,1.68,135.97,Day
247_Norman_Niles_#2_entry_rating,247,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-07-45.mp4,5,1.02,1.7,0.59,1.12,0.45,130.6,Day
247_Norman_Niles_#2_exit_rating,247,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0,130.6,Day
248_Norman_Niles_#2_entry_rating,248,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-08-45.mp4,2,1.76,2.5,1.02,1.49,1.05,132.04,Day
248_Norman_Niles_#2_exit_rating,248,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-08-45.mp4,7,6.0,10.06,2.23,7.83,3.15,132.04,Day
249_Norman_Niles_#2_entry_rating,249,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-09-45.mp4,3,3.46,7.08,0.36,6.72,3.39,135.17,Day
249_Norman_Niles_#2_exit_rating,249,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-09-45.mp4,5,5.79,9.18,0.97,8.21,3.08,135.17,Day
250_Norman_Niles_#2_entry_rating,250,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-10-45.mp4,5,1.62,3.84,0.53,3.31,1.36,134.77,Day
250_Norman_Niles_#2_exit_rating,250,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-10-45.mp4,7,6.06,7.57,1.07,6.5,2.26,134.77,Day
251_Norman_Niles_#2_entry_rating,251,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-11-45.mp4,1,0.79,0.79,0.79,0.0,0.0,136.07,Day
251_Norman_Niles_#2_exit_rating,251,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-11-45.mp4,4,6.43,10.37,2.21,8.17,3.36,136.07,Day
252_Norman_Niles_#2_entry_rating,252,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-12-45.mp4,8,4.51,7.64,0.46,7.17,2.65,135.42,Day
252_Norman_Niles_#2_exit_rating,252,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-12-45.mp4,6,5.18,8.76,1.4,7.36,2.94,135.42,Day
253_Norman_Niles_#2_entry_rating,253,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-13-45.mp4,8,4.97,13.87,0.48,13.39,4.88,135.77,Day
253_Norman_Niles_#2_exit_rating,253,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-13-45.mp4,8,6.83,12.96,2.43,10.54,2.99,135.77,Day
254_Norman_Niles_#2_entry_rating,254,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-10-14-45.mp4,3,3.03,6.54,0.58,5.96,3.12,134.56,Day
254_Norman_Niles_#2_exit_rating,254,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-10-14-45.mp4,5,6.26,8.87,1.73,7.15,3.02,134.56,Day
299_Norman_Niles_#2_entry_rating,299,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-11-01-45.mp4,11,2.93,7.12,0.35,6.77,2.1,135.35,Day
299_Norman_Niles_#2_exit_rating,299,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-11-01-45.mp4,16,4.91,9.51,0.27,9.24,2.6,135.35,Day
300_Norman_Niles_#2_entry_rating,300,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-11-02-45.mp4,8,4.57,12.03,0.63,11.4,4.39,136.67,Day
300_Norman_Niles_#2_exit_rating,300,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-11-02-45.mp4,11,5.58,7.77,1.99,5.78,1.51,136.67,Day
301_Norman_Niles_#2_entry_rating,301,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-11-03-45.mp4,8,5.33,10.78,0.79,10.0,3.09,137.95,Day
301_Norman_Niles_#2_exit_rating,301,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-11-03-45.mp4,27,5.14,8.03,1.09,6.95,2.14,137.95,Day
302_Norman_Niles_#2_entry_rating,302,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-11-04-45.mp4,4,2.73,5.68,0.73,4.95,2.24,137.06,Day
302_Norman_Niles_#2_exit_rating,302,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-11-04-45.mp4,26,5.12,8.19,1.11,7.08,1.97,137.06,Day
303_Norman_Niles_#2_entry_rating,303,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-11-05-45.mp4,13,4.59,14.16,0.35,13.81,4.78,137.34,Day
303_Norman_Niles_#2_exit_rating,303,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-11-05-45.mp4,14,5.31,7.56,2.03,5.53,1.28,137.34,Day
